"age" "cit" "educ" "engl" "occ" "birth" "sex" "wageinc" "wkswrkd" "yrentry" "powspuma"
"9337" 51.0088877936359 4 14 10 100 210 2 105000 52 1972 6160
"9338" 32.6262625642121 5 12 10 100 127 2 110000 52 1998 36100
"9339" 53.9148996139411 4 16 10 141 210 1 120000 52 1983 6160
"9340" 36.2754797476809 1 14 0 102 6 1 91000 52 0 6160
"9341" 55.4350743303075 4 14 10 141 210 1 65000 52 1968 6160
"9342" 54.068986692233 1 14 0 102 13 1 120000 52 0 6160
"9343" 34.7070467476733 5 14 10 102 211 1 92000 52 1984 6140
"9344" 37.8471732286271 5 16 10 101 240 2 94000 52 1987 6140
"9345" 31.1776463722344 5 14 20 101 240 2 95000 52 1994 6150
"9346" 47.2614609298762 4 13 10 141 207 2 71000 52 1966 6160
"9347" 34.8641034669708 5 14 20 101 163 1 82000 52 1997 6160
"9348" 44.2395351529121 5 13 30 101 163 2 0 0 1997 0
"9349" 37.9051541942172 5 14 20 102 210 1 71000 52 1997 6140
"9350" 30.086344398791 1 13 0 101 53 1 0 0 0 6150
"9351" 50.3396399233025 4 14 20 102 207 2 103000 52 1974 6160
"9352" 62.2427492691204 4 16 10 141 210 1 76000 52 1964 6160
"9353" 46.2600108459592 1 13 0 102 13 1 325000 52 0 6140
"9354" 55.8766031863634 1 13 0 141 8 1 97000 52 0 6160
"9355" 43.0969077914488 1 13 0 100 29 2 90000 52 0 6160
"9356" 60.3348686229438 1 13 0 102 53 2 21000 45 0 0
"9357" 45.6564570239279 5 13 10 100 231 1 60000 45 1980 6160
"9358" 40.9029307700694 1 14 0 102 17 1 85000 52 0 6160
"9359" 58.593953860458 4 10 0 101 110 1 102000 52 1948 6160
"9360" 31.5187985287048 1 13 0 102 45 1 30000 52 0 6160
"9361" 43.9318261339795 5 14 10 140 202 1 55000 30 1992 6160
"9362" 33.8644405831583 5 13 21 102 215 2 16000 50 1988 6160
"9363" 37.7598135217559 1 14 0 101 6 1 55000 52 0 6160
"9364" 40.5554574509151 1 13 0 141 6 1 9200 52 0 6160
"9365" 31.6160690649413 3 13 0 102 217 1 325000 52 1990 6160
"9366" 41.4773603177164 1 13 0 102 42 2 54000 46 0 6160
"9367" 52.4047823185101 4 14 10 102 240 2 125000 52 1973 6160
"9368" 30.8474288983271 5 14 10 102 210 2 53000 52 1993 6160
"9369" 27.0424844620284 4 14 20 140 209 1 90000 52 1991 6160
"9370" 33.7130521940999 5 14 10 102 210 1 28200 27 1999 6160
"9371" 50.315585788805 4 16 10 141 207 1 104000 52 1968 6160
"9372" 35.4460044845473 1 13 0 102 11 1 106000 52 0 6160
"9373" 32.0810436957981 1 14 0 102 6 1 90000 50 0 6160
"9374" 54.9313311558217 1 16 0 102 8 1 16000 52 0 6160
"9375" 30.7806794135831 5 14 20 102 240 1 109000 52 1998 6160
"9376" 28.2540403872263 5 13 20 102 240 2 103000 52 1998 6160
"9377" 38.6799732504878 5 14 10 102 210 1 73000 52 1999 6160
"9378" 41.5136652356014 5 13 10 102 210 1 164000 52 1989 6160
"9379" 40.3878258843906 5 14 10 141 207 2 50000 52 1990 6160
"9380" 37.5398345817812 5 14 10 102 207 2 90000 52 1996 6160
"9381" 41.4698943512049 4 14 10 102 240 1 90000 52 1983 6160
"9382" 36.044778743526 5 13 0 101 139 1 325000 52 1994 6160
"9383" 31.2848136622924 5 13 20 141 210 1 85000 50 1997 6160
"9384" 41.439445020631 1 12 0 102 25 2 40000 52 0 6160
"9385" 40.7213132411707 4 14 10 102 240 2 150000 52 1983 6140
"9386" 44.7541902356315 1 13 0 102 39 1 114000 36 0 6160
"9387" 56.6931235950906 4 14 10 102 207 1 107000 52 1980 6160
"9388" 24.8440220179036 4 12 10 102 207 1 70000 52 1981 6160
"9389" 36.0734162938315 4 14 0 102 209 1 90000 52 1976 6160
"9390" 39.0182095037308 5 13 20 102 207 1 90000 52 1992 6160
"9391" 40.1424595119897 4 13 10 102 240 2 23000 26 1988 6160
"9392" 36.9985052980483 5 14 20 140 163 1 17500 52 1997 0
"9393" 41.222206112463 4 14 10 102 209 1 325000 52 1979 6160
"9394" 41.0792822970543 4 14 10 102 240 2 61000 52 1981 6160
"9395" 43.4344657231122 5 14 10 102 210 1 74000 50 1997 6160
"9396" 46.9022615416907 1 14 0 102 6 1 131000 52 0 6140
"9397" 52.9563621708658 1 13 0 106 36 2 64000 52 0 6160
"9398" 41.2938436341938 4 13 10 102 247 1 96000 52 1975 6160
"9399" 38.2475523042958 4 13 10 101 247 2 96000 52 1982 6160
"9400" 40.6575990440324 1 13 0 102 15 1 110000 52 0 6160
"9401" 33.9409834151156 1 14 0 102 29 1 100000 52 0 6160
"9402" 35.2670263980981 4 13 30 102 247 2 55000 52 1989 6160
"9403" 41.6280469344929 1 13 0 102 6 1 120000 52 0 6160
"9404" 24.454951106105 5 13 10 102 210 1 52000 47 1999 6160
"9405" 25.6938180630095 5 13 11 102 210 1 52000 52 1998 6160
"9406" 47.2592099020258 1 13 0 102 17 1 96000 52 0 6160
"9407" 49.2817621754948 4 16 20 141 240 1 325000 52 1980 6160
"9408" 39.2512231064029 5 14 10 102 207 1 60000 52 1990 6160
"9409" 33.7387922597118 1 9 0 102 29 1 50000 52 0 6160
"9410" 46.9446662126575 4 13 20 102 164 1 120000 52 1988 6150
"9411" 54.9857553823385 1 14 0 102 25 2 94000 52 0 6160
"9412" 41.8791005869862 1 13 0 102 6 2 0 0 0 0
"9413" 42.6805710906629 4 14 10 101 240 1 105000 52 1984 6140
"9414" 40.5523237015586 4 14 10 102 240 2 94000 52 1985 6140
"9415" 66.2195980995893 1 14 0 102 25 1 30000 39 0 6160
"9416" 34.5685773822479 5 10 0 102 127 1 325000 52 1994 6160
"9417" 40.4175779353827 5 14 0 100 301 1 120000 52 1998 6160
"9418" 36.3764977888204 5 14 10 102 210 1 12000 52 1993 6160
"9419" 56.6601811887231 4 16 20 141 240 1 45700 52 1968 0
"9420" 44.3686461648904 4 14 20 140 240 1 85000 52 1980 6160
"9421" 44.9408283843659 5 13 10 141 457 1 82000 52 1985 6160
"9422" 31.30430752947 1 13 0 102 42 1 120000 52 0 6160
"9423" 27.711852764478 4 13 10 100 207 1 115000 52 1983 6140
"9424" 28.1217840432655 5 14 0 141 215 2 65000 52 1980 6160
"9425" 45.4919343746733 4 14 10 102 209 2 76000 52 1979 6160
"9426" 37.0498800864443 4 14 0 102 215 2 8300 8 1972 0
"9427" 34.363897546893 5 14 10 100 210 1 28000 9 1999 6140
"9428" 32.4866552266758 5 13 10 100 210 2 0 0 1999 6140
"9429" 42.1483206423 1 14 0 140 17 1 325000 52 0 6160
"9430" 40.5457393780816 5 13 20 141 215 1 51000 50 1998 6160
"9431" 29.5281289867125 5 14 10 102 210 1 100000 52 1994 6140
"9432" 45.7281264816411 5 14 10 102 242 1 325000 52 1976 6160
"9433" 36.1699734190479 4 16 10 140 207 1 100000 52 1984 6160
"9434" 58.8103720529471 4 14 10 141 233 1 325000 42 1968 6160
"9435" 27.8018813529052 5 14 20 102 207 1 12500 14 1997 6160
"9436" 51.9797635267023 4 14 10 141 249 1 111000 52 1978 6150
"9437" 50.5583159984089 4 13 10 102 209 2 95000 52 1978 6160
"9438" 56.6997578018345 1 13 0 102 39 1 110000 52 0 6160
"9439" 43.4292811527848 4 13 10 140 212 2 0 0 1977 0
"9440" 34.4463857912924 5 14 10 102 210 1 71000 52 1996 6160
"9441" 34.6673057721928 5 14 10 100 210 2 85000 52 1996 6160
"9442" 30.3028281198349 5 16 10 141 134 1 85000 52 1996 6160
"9443" 25.418993023457 5 14 10 102 210 1 0 0 2000 6160
"9444" 25.0628993066493 5 13 21 102 210 1 0 0 2000 6140
"9445" 42.3231838054489 5 13 10 102 210 1 100000 52 1996 0
"9446" 43.3197611249052 5 14 20 102 210 1 91000 52 1996 6160
"9447" 59.7147732775193 1 9 0 100 6 1 0 48 0 6160
"9448" 43.5518590251449 1 14 0 102 55 1 0 0 0 0
"9449" 45.2485648330767 4 14 20 102 240 2 55000 52 1980 6160
"9450" 53.0028144270182 1 13 0 141 32 1 24000 52 0 6160
"9451" 33.3623395969626 5 13 0 141 301 1 80000 52 2000 6160
"9452" 34.8229214930907 1 13 0 102 42 1 60000 52 0 6160
"9453" 29.4993080338463 5 14 10 102 210 2 60000 30 1999 6160
"9454" 41.0249852938578 1 12 0 102 6 2 65000 52 0 6040
"9455" 34.3018922326155 5 14 0 102 240 1 100000 52 1990 6160
"9456" 33.6640020320192 5 14 0 102 240 2 90000 52 1990 6160
"9457" 39.5898635028861 1 13 0 101 55 1 89000 52 0 6160
"9458" 20.0939990382176 1 6 0 102 6 1 14000 50 0 6140
"9459" 59.6427278055344 1 13 0 102 38 1 137000 52 0 6160
"9460" 49.0146333286539 4 16 10 141 240 1 325000 52 1973 6160
"9461" 34.0427657053806 1 14 0 101 39 1 113000 52 0 6160
"9462" 38.886775349034 1 16 0 102 34 1 142000 52 0 6160
"9463" 78.7132901852019 1 13 0 141 41 1 6200 2 0 0
"9464" 36.7883913049009 5 14 20 141 207 1 90000 52 1997 6160
"9465" 34.6382602350786 5 14 20 102 207 2 0 0 1997 6160
"9466" 25.9159788414836 4 13 10 102 240 1 59000 52 1984 6160
"9467" 43.7126274225302 4 13 10 141 116 1 110000 52 1982 6160
"9468" 49.1913080783561 1 13 0 106 6 1 96000 52 0 6140
"9469" 42.1074197145645 1 13 0 102 12 1 101000 51 0 6160
"9470" 38.7985045379028 4 14 10 141 223 1 100000 52 1976 6160
"9471" 33.2446203052532 4 13 11 102 223 2 80000 52 1976 6170
"9472" 62.3997300902847 1 14 0 141 6 1 100000 52 0 6160
"9473" 54.823881872464 1 13 0 102 47 1 42000 27 0 6160
"9474" 39.5764189858455 4 13 10 106 233 2 0 0 1984 0
"9475" 47.8934476629365 4 14 20 141 247 1 0 0 1982 6160
"9476" 68.7316479140427 1 14 0 141 41 1 0 0 0 0
"9477" 38.1660733744502 5 14 10 102 210 1 325000 52 1993 6160
"9478" 44.5811397065409 4 14 0 102 240 2 100000 52 1978 6160
"9479" 35.6679001087323 5 14 10 141 207 1 82000 52 1985 6160
"9480" 58.5894562911708 4 16 20 102 207 1 90000 52 1965 6160
"9481" 29.9941300388891 5 13 10 102 210 1 98000 52 1996 6160
"9482" 29.9913266245276 5 14 10 102 210 2 60000 52 1996 6160
"9483" 66.2197435125709 1 13 0 141 25 1 0 0 0 0
"9484" 37.4458533436991 5 13 20 140 214 1 0 0 2000 6160
"9485" 51.6159485497046 1 14 0 101 6 1 120000 52 0 6140
"9486" 52.7805216782726 1 13 0 141 30 1 128000 52 0 6160
"9487" 51.4500634439755 1 13 0 100 17 2 36700 48 0 6160
"9488" 60.8579689695034 5 16 0 100 139 1 100000 50 1963 6160
"9489" 41.0331921358593 1 13 0 100 6 1 20000 52 0 6160
"9490" 35.2195477609057 1 11 0 100 6 1 60000 52 0 6150
"9491" 35.3117953150067 1 13 0 101 36 2 90000 52 0 6160
"9492" 33.3695441193413 1 14 0 102 48 1 71000 52 0 6160
"9493" 41.5434590878431 5 16 20 140 240 1 80000 52 1984 6160
"9494" 41.5490691144951 4 14 10 141 240 1 110000 52 1977 6160
"9495" 34.0527260669041 1 14 0 141 6 1 120000 52 0 6160
"9496" 38.6872457796708 4 16 10 141 212 1 96000 52 1978 6160
"9497" 43.0000290656462 4 13 10 101 209 2 78000 52 1975 6160
"9498" 66.952037777286 1 14 0 101 16 1 28900 25 0 0
"9499" 44.0933537571691 4 13 10 102 247 1 12000 52 1976 6150
"9500" 34.6842887843959 5 14 10 102 210 1 100000 52 1995 6140
"9501" 34.639535814058 5 14 20 102 240 1 111000 52 1990 6160
"9502" 34.2707033455372 5 14 20 102 240 2 70000 52 1991 6160
"9503" 31.1828694357537 5 14 10 101 210 1 138000 52 1995 6160
"9504" 30.7496040703263 5 14 10 101 210 2 68000 50 1992 6160
"9505" 37.351230052067 5 14 20 102 240 2 125000 52 1991 6160
"9506" 41.9818496145308 5 14 10 141 207 2 73000 52 1990 6160
"9507" 36.910365998745 5 14 10 106 210 1 106000 52 1996 6140
"9508" 44.8868153442163 1 11 10 141 26 1 46800 52 0 6160
"9509" 44.311377517879 5 16 20 141 240 1 110000 52 1981 6160
"9510" 43.8012926888186 4 14 20 102 240 2 0 0 1981 6160
"9511" 47.2295238045044 4 14 10 141 210 1 115000 52 1975 6160
"9512" 44.9926096114796 1 14 0 102 36 1 108000 52 0 6160
"9513" 43.5943191088736 1 14 0 106 6 2 69000 52 0 6160
"9514" 50.8282611598261 1 16 10 141 42 1 325000 52 0 6160
"9515" 38.5782672150526 5 13 10 100 243 2 7200 52 1999 0
"9516" 41.8316668621264 5 14 10 102 210 1 107000 52 1981 6140
"9517" 35.1291270526126 5 14 10 102 231 1 86000 48 1989 6140
"9518" 40.9639137669001 1 13 0 141 39 1 65000 52 0 6160
"9519" 30.8315480554011 5 14 10 102 126 1 85000 48 1993 6160
"9520" 33.1832525343634 5 14 0 102 312 2 62000 52 1989 6160
"9521" 50.7480930755846 1 13 0 141 36 1 152000 52 0 6160
"9522" 38.9293651033659 5 14 10 102 210 1 117000 44 1995 6160
"9523" 42.4421330362093 1 10 0 102 49 1 325000 52 0 0
"9524" 37.6940836452413 5 14 20 102 240 1 110000 52 1988 6160
"9525" 39.2763390499167 5 16 20 106 240 2 0 0 1988 0
"9526" 33.9151920755394 5 14 20 102 240 1 80000 52 1991 6160
"9527" 47.117073303787 1 11 0 100 34 1 93000 52 0 6160
"9528" 34.96492167213 1 13 0 102 55 1 0 48 0 0
"9529" 43.9290521778166 4 13 20 102 214 1 125000 52 1989 6140
"9530" 41.2272257292643 5 13 20 140 462 2 55000 23 1989 0
"9531" 32.3983080510516 1 13 0 102 22 1 72000 52 0 6160
"9532" 33.0082688508555 1 13 0 102 48 2 60000 50 0 0
"9533" 26.1036073591094 5 13 10 102 210 1 48400 52 1998 6160
"9534" 28.4308021634351 5 13 10 102 210 2 48400 30 1999 6160
"9535" 43.2677092992235 1 12 10 101 6 1 0 0 0 0
"9536" 53.4720050231554 1 13 0 102 25 1 90000 52 0 6160
"9537" 36.885123121785 1 11 0 100 6 2 81000 52 0 0
"9538" 38.3276661110576 4 13 10 141 216 1 75000 52 1979 6160
"9539" 36.3108753259294 1 13 10 102 9 1 90000 52 0 6160
"9540" 68.8253356155474 1 11 0 100 6 1 0 0 0 0
"9541" 34.5922448933125 5 16 10 141 210 1 95000 52 1989 6170
"9542" 27.820115550654 5 13 10 102 210 2 11000 13 1996 0
"9543" 47.5704873835202 4 16 10 140 209 1 95000 52 1974 6160
"9544" 41.3666811971925 1 9 0 100 6 2 37500 52 0 6160
"9545" 37.3808662120719 4 13 30 100 210 2 48000 52 1986 6160
"9546" 60.0526761407964 4 16 30 102 163 1 151000 52 1991 6160
"9547" 40.2339889877476 5 13 20 101 210 1 75000 52 1995 6140
"9548" 35.280406483449 1 13 0 102 6 1 100000 52 0 6160
"9549" 44.8228721555788 1 13 0 102 36 1 100000 52 0 6160
"9550" 31.5930693107657 4 13 20 102 315 2 75000 52 1979 6160
"9551" 35.7362279803492 5 13 10 102 210 1 95000 52 1997 6160
"9552" 42.3351490073837 5 16 10 140 207 2 99000 52 1986 6160
"9553" 24.8888776726089 5 13 10 101 210 1 11400 52 1994 6160
"9554" 27.0236444887705 5 13 10 140 210 1 12000 52 1978 6160
"9555" 24.1863114375155 5 13 11 101 210 2 28000 48 1994 6160
"9556" 43.0934023868758 1 13 0 141 19 1 96000 52 0 6160
"9557" 30.4642905036453 5 13 20 141 210 1 52000 44 1999 0
"9558" 41.4638416834641 1 14 0 141 48 1 99000 52 0 6160
"9559" 33.6585112132598 4 13 0 101 242 1 58000 52 1992 6160
"9560" 28.0687499414198 5 13 10 102 210 1 89000 52 1994 1
"9561" 26.3387974253856 5 13 20 102 210 2 42000 49 1998 6160
"9562" 60.0890252101235 4 14 10 102 210 2 80000 52 1979 6160
"9563" 34.2610280639492 5 14 20 102 207 1 100000 52 1991 6160
"9564" 29.1190020029899 4 13 10 101 129 2 35000 52 1981 0
"9565" 33.0844098771922 1 13 0 101 48 1 125000 52 0 6160
"9566" 61.7781242919154 1 13 0 100 6 2 73000 52 0 6160
"9567" 36.0411871504039 5 14 10 141 126 1 100000 52 1997 6160
"9568" 33.5318154371344 4 13 0 102 209 2 100000 52 1985 6160
"9569" 40.6879656927194 1 13 0 102 26 1 325000 52 0 6160
"9570" 54.6963685187511 4 16 10 102 159 1 90000 48 1989 6160
"9571" 30.1036850127857 5 14 20 102 240 1 70000 49 1997 0
"9572" 29.8586583235301 5 14 20 141 211 1 32500 26 1997 6160
"9573" 41.5748462437186 5 14 20 141 207 1 42000 52 1988 6160
"9574" 38.2251823502593 4 13 10 102 164 2 60000 52 1992 6160
"9575" 45.9718863095623 1 13 0 140 5 2 45000 52 0 6160
"9576" 36.5416401450057 5 16 30 141 240 1 75000 51 1988 6160
"9577" 32.6173268777784 4 13 10 101 247 1 100000 52 1975 6160
"9578" 31.2548407330178 4 13 10 102 247 2 50000 52 1975 6160
"9579" 36.2668282990344 5 14 10 102 109 1 68000 52 1999 6160
"9580" 26.1649538620841 1 13 0 141 6 1 30000 49 0 6160
"9581" 42.9681043687742 4 14 20 102 240 1 0 52 1981 6160
"9582" 43.2383084835019 4 14 10 140 240 1 110000 52 1982 6160
"9583" 27.0892778020352 4 12 10 106 247 1 0 0 1991 6160
"9584" 40.6249970376957 4 13 10 102 247 2 90000 52 1979 6140
"9585" 26.3759634902235 1 14 10 100 15 2 35700 52 0 6040
"9586" 40.8840480120853 1 11 0 100 6 1 25000 52 0 6160
"9587" 29.7677638228051 5 13 10 102 207 1 75000 52 1998 6160
"9588" 57.2005091442261 1 11 0 100 6 2 0 0 0 0
"9589" 30.6584100655746 1 13 0 100 6 1 136000 40 0 0
"9590" 22.5495382514782 1 13 0 141 6 1 5800 8 0 6160
"9591" 32.4534624235239 5 13 10 100 210 1 48000 50 1993 6160
"9592" 37.1554853231646 4 14 20 102 207 1 90000 52 1988 6160
"9593" 38.860170365544 4 13 20 102 207 2 80000 52 1988 6160
"9594" 27.7517969030887 4 13 10 100 370 1 82000 48 1987 6160
"9595" 36.8948443399277 1 13 0 141 6 1 90000 52 0 6160
"9596" 47.811722765211 1 12 0 102 47 1 93000 52 0 6160
"9597" 41.3000419479795 4 9 20 100 247 2 45000 52 1975 6160
"9598" 27.7704745656811 1 14 0 102 6 2 68000 52 0 6160
"9599" 29.6763637796976 5 13 20 102 207 1 85000 52 1991 6160
"9600" 29.652431081282 5 13 20 102 207 1 57000 48 1995 6160
"9601" 44.9405554991681 4 14 10 102 212 1 100000 52 1981 6160
"9602" 44.3965456229635 5 12 10 100 233 1 25000 52 1981 6160
"9603" 65.2794594934676 5 16 20 141 164 1 52000 52 1994 0
"9604" 58.482127789408 1 14 0 141 6 1 100000 52 0 6160
"9605" 32.4978180106264 5 14 10 100 210 1 60000 52 1999 6160
"9606" 46.9119347732048 4 16 20 102 240 1 110000 52 1984 6160
"9607" 47.2542797650676 1 9 0 140 6 1 75000 52 0 6160
"9608" 31.3793315512594 1 13 0 102 6 1 97000 52 0 6160
"9609" 33.6865425347351 1 13 0 102 36 1 105000 52 0 6160
"9610" 29.3703055973165 5 16 10 102 210 1 60000 52 1991 6160
"9611" 29.1909213725012 5 13 10 102 210 1 16400 15 1999 6160
"9612" 34.0452051332686 4 14 10 101 212 1 42000 52 1984 6160
"9613" 31.7986804591492 5 14 10 102 240 1 84000 52 1991 6140
"9614" 27.4399518237915 1 14 0 102 36 2 93000 51 0 6160
"9615" 27.6871989429928 5 14 20 102 217 1 30000 28 1999 6160
"9616" 42.2979774095584 5 14 20 102 164 2 55000 52 1995 6160
"9617" 28.6699046436697 5 13 10 102 136 1 104000 52 1988 6160
"9618" 64.8230690974742 4 14 10 141 132 1 117000 52 1981 6140
"9619" 25.6777632664889 4 11 10 100 370 1 40000 52 1989 6160
"9620" 41.1963699406479 4 14 10 102 212 2 90000 52 1979 6160
"9621" 44.7481744645629 1 10 0 102 6 1 70000 52 0 6160
"9622" 53.7472624799702 1 10 0 102 6 2 80000 52 0 6160
"9623" 40.9649108480662 4 13 0 102 209 2 71000 52 1978 6160
"9624" 24.7264447866473 1 13 0 141 6 1 24200 52 0 6160
"9625" 44.3623519991525 1 14 0 102 34 2 169000 52 0 6160
"9626" 48.562624102924 1 12 0 102 27 1 76000 52 0 0
"9627" 40.592401906848 1 13 10 100 26 1 85000 52 0 6160
"9628" 28.9950935889501 5 13 10 102 210 1 28500 40 1999 6160
"9629" 34.5978764258325 5 13 10 102 462 1 68000 52 1998 6160
"9630" 62.9111289132852 1 13 0 102 19 1 50000 48 0 6160
"9631" 54.5283209832851 5 13 10 102 212 1 87000 52 1964 6160
"9632" 20.5252950997092 5 9 10 101 212 1 10000 52 1995 6160
"9633" 36.0924697481096 1 13 0 140 6 1 20000 52 0 6160
"9634" 23.9936700179242 1 13 0 101 6 1 20000 30 0 6160
"9635" 49.3371751436498 1 14 0 102 20 1 100000 52 0 6140
"9636" 30.6051916310098 5 13 10 102 210 1 62000 52 1998 6160
"9637" 31.0604358706623 1 13 0 106 41 1 61000 52 0 6160
"9638" 30.402631104691 5 13 10 102 229 1 0 0 2000 6160
"9639" 30.2110159208532 5 14 10 102 210 1 85000 52 1994 6160
"9640" 37.4806072139181 5 14 10 102 212 1 100000 52 1979 6160
"9641" 25.5559931318276 4 14 20 102 240 1 99000 52 1988 6160
"9642" 47.4470658486243 1 13 10 141 6 1 100000 52 0 6160
"9643" 23.6071526799351 5 13 10 102 210 1 5000 52 2000 6160
"9644" 23.8871259561274 5 13 10 102 210 1 74000 52 2000 6160
"9645" 23.9567828273866 5 13 10 102 210 1 70000 52 2000 6160
"9646" 24.2537494027056 5 13 10 102 210 1 45900 52 2000 6160
"9647" 26.2955934933852 5 14 10 102 210 1 12000 16 1999 6160
"9648" 47.3446775106713 4 14 20 102 240 2 80000 40 1976 6140
"9649" 42.3423629212193 1 14 0 141 15 1 92000 50 0 6160
"9650" 30.0523079957347 5 14 10 102 163 1 7700 9 1999 6160
"9651" 45.4076626859605 4 14 10 100 205 2 90000 52 1981 6160
"9652" 45.5207434969489 4 14 20 140 240 1 79000 52 1979 6160
"9653" 56.9651827223133 1 14 0 141 56 1 65000 52 0 6160
"9654" 39.2721087976824 5 13 10 102 210 1 130000 45 1990 0
"9655" 37.0499370396137 1 13 0 102 6 2 71000 52 0 6160
"9656" 33.9299973249435 4 13 20 102 247 1 95000 52 1980 0
"9657" 49.953638871666 1 13 0 140 6 1 44600 52 0 6160
"9658" 30.4225730032194 5 14 20 141 126 1 114000 52 1996 6160
"9659" 36.8331290234346 1 10 0 100 36 1 70000 52 0 6160
"9660" 59.2143085184507 1 14 0 102 17 1 105000 52 0 6160
"9661" 46.0822364250198 1 13 0 101 6 1 70000 52 0 6160
"9662" 45.8412512140349 4 14 10 141 214 1 125000 52 1971 6160
"9663" 54.2966478362214 1 11 0 141 48 2 26000 52 0 6160
"9664" 31.2457948694937 1 13 0 141 34 1 80000 52 0 6160
"9665" 31.0968786994927 1 13 0 100 34 2 70000 52 0 6160
"9666" 46.4594993002247 1 12 10 102 6 2 80000 52 0 6160
"9667" 28.076269595651 4 13 10 102 163 1 10000 20 1990 6130
"9668" 23.5700467831921 1 11 0 102 6 1 17200 19 0 6160
"9669" 41.9023322411813 4 16 10 101 163 1 70000 30 1990 6160
"9670" 30.9401014796458 5 13 0 102 210 1 77000 52 1994 0
"9671" 36.8277580686845 1 13 0 100 17 1 65000 40 0 0
"9672" 38.5304815159179 1 13 0 141 6 1 95000 52 0 6160
"9673" 40.4020998759661 1 12 0 100 20 1 50000 52 0 6140
"9674" 35.7586185841355 5 16 20 141 240 2 86000 52 1987 6160
"9675" 22.3838221661281 1 13 0 141 39 1 40000 32 0 6160
"9676" 32.8040848481469 5 13 20 102 210 1 0 0 2000 6160
"9677" 42.3344282093458 3 11 0 102 109 1 106000 52 1958 6160
"9678" 38.4085506671108 1 16 10 140 34 1 83000 52 0 6160
"9679" 41.0831127329729 4 16 10 102 212 1 84000 52 1977 6160
"9680" 50.9033307053614 1 13 0 101 6 1 0 52 0 6160
"9681" 48.9235312584788 5 13 30 102 240 2 0 0 1997 0
"9682" 42.1481819087639 1 13 0 101 4 1 65000 52 0 6160
"9683" 30.7639409832191 1 14 0 141 17 1 75000 52 0 6160
"9684" 25.0552102930378 1 14 0 102 17 1 60000 30 0 0
"9685" 23.8045335039496 1 13 0 102 26 1 11000 40 0 6160
"9686" 25.3788231210783 5 14 20 102 207 1 76000 52 1995 6140
"9687" 50.7740556078497 1 14 0 100 18 1 130000 52 0 6160
"9688" 19.4736900469288 1 11 0 100 6 2 9000 15 0 0
"9689" 24.3788064045366 1 13 0 102 36 1 45900 52 0 6160
"9690" 44.1856477034744 4 14 20 141 240 1 110000 52 1981 6160
"9691" 43.6609949031845 4 14 20 140 240 2 107000 52 1981 6160
"9692" 30.2788098757155 1 16 0 102 36 1 77000 52 0 6160
"9693" 44.1223179160152 5 14 11 102 217 2 70000 52 1991 6160
"9694" 39.9058001092635 5 14 20 140 207 1 68000 52 1997 6160
"9695" 25.4927272191271 1 11 10 102 6 1 45000 52 0 6160
"9696" 41.3903617258184 1 12 0 100 6 1 87000 52 0 6160
"9697" 45.710029555019 1 12 0 100 40 1 48500 52 0 6160
"9698" 30.9831883965526 1 14 0 102 6 1 67000 52 0 6160
"9699" 36.7112600223627 4 13 10 102 240 2 80000 52 1982 6160
"9700" 46.5661328397691 1 12 0 141 6 1 50000 50 0 6160
"9701" 64.07943824213 1 13 0 100 53 1 0 0 0 0
"9702" 30.4806875458453 1 13 0 102 36 2 61000 52 0 6160
"9703" 40.4390876092948 4 13 20 141 247 1 87000 52 1975 6160
"9704" 40.0831246899907 4 13 20 102 247 2 60000 52 1979 6160
"9705" 31.3628653259948 5 14 20 102 207 2 0 0 1997 6160
"9706" 37.6409212131985 5 13 10 141 212 1 10300 52 1979 6160
"9707" 49.0063544891309 1 13 0 102 55 1 100000 52 0 6160
"9708" 39.1585492400918 4 14 20 102 240 1 93000 52 1986 6160
"9709" 38.0778772516642 1 13 0 100 6 1 92000 52 0 6140
"9710" 34.0120229506865 1 13 0 102 41 1 150000 52 0 6160
"9711" 38.830242263386 1 12 0 100 6 1 70000 52 0 6160
"9712" 45.5723952732515 1 13 0 102 6 1 100000 52 0 6160
"9713" 42.3652019412257 1 13 0 101 6 2 30500 52 0 6160
"9714" 47.5212751859799 1 14 0 141 26 1 325000 52 0 6160
"9715" 39.730884749908 5 14 10 101 212 2 80000 52 1986 6160
"9716" 33.7253177426755 1 11 0 102 6 1 60000 52 0 6130
"9717" 40.0570886270143 5 13 0 141 138 1 98000 52 1996 6160
"9718" 33.7378778499551 5 14 20 141 211 1 100000 52 1985 6160
"9719" 24.2063337427098 4 13 10 140 247 2 70000 52 1983 6160
"9720" 39.2093535715248 1 13 0 101 6 1 29900 14 0 0
"9721" 32.3492807969451 1 13 0 140 6 1 95000 52 0 6130
"9722" 57.3241654448211 1 14 0 102 6 1 95000 52 0 6140
"9723" 54.9681456605904 1 14 0 141 6 1 102000 52 0 6160
"9724" 41.114200304728 4 14 20 102 240 1 120000 52 1984 6160
"9725" 33.1066244889516 4 13 10 102 207 2 59000 52 1979 6150
"9726" 50.7735185457859 1 9 0 101 17 1 80000 46 0 6160
"9727" 36.6383141947445 5 16 20 101 207 1 76000 52 1989 6160
"9728" 34.7499269966502 5 16 10 101 217 1 100000 52 1988 6150
"9729" 28.7630881643854 5 13 10 100 210 1 70000 44 1990 6130
"9730" 28.3864459691104 5 13 20 101 210 1 53000 52 1980 6160
